"","datetime","country","shape","city"
"78692",NA,"ca","other","enterprise (canada)"
"78693",NA,"us","egg","galeton"
"78694",NA,"us","other","montpelier (near)"
"78695",NA,"us","other","new philadelphia"
"78696",NA,"us","light","new york city"
"78697",NA,"us","light","north kingstown"
"78698",NA,"us","cylinder","reynoldsburg"
"78699",NA,"us","cone","romulus"
"78700",NA,"us","changing","wakefield"
"78701",NA,"us","other","wakefield"
"78702",NA,NA,"changing","mount rainer"
"78703",NA,"us","other","bellefonte"
"78704",NA,"us","fireball","chillicothe"
"78705",NA,NA,"other","foxboro (canada)"
"78706",NA,NA,NA,NA
"78707",NA,NA,NA,NA
"78708",NA,"us","other","au sable forks"
"78709",NA,"us","triangle","easton"
"78710",NA,"us","triangle","fort wayne"
"78711",NA,"us","triangle","nashville"
"78712",NA,NA,"other","ohio (eastern)"
"78713",NA,"us","circle","choctaw"
"78714",NA,"us","other","wellsboro"
"78715",NA,"us","light","willowick"
"78716",NA,"us","other","cottage grove"
"78717",NA,NA,"circle","sofia (bulgaria)"
"78718",NA,NA,"rectangle","mississippi (in flight; near delta of mississippi river)"
"78719",NA,"us","light","mokena"
"78720",NA,"us","light","mesa"
"78721",NA,"gb",NA,"plymouth (uk/england)"
"78722",NA,NA,"unknown","glacier national park"
"78723",NA,"us","light","fairport"
"78724",NA,"us","disk","st. louis (mehlville)"
"78725",NA,"us","changing","crownpoint"
"78726",NA,"us","light","edina"
"78727",NA,"us","light","onion creek"
"78728",NA,"us","circle","port barre"
"78729",NA,"us","unknown","chicago"
"78730",NA,"us","triangle","mount shasta"
"78731",NA,"ca","changing","belleville (canada)"
"78732",NA,"us","light","cleveland (45nm ssw of)"
"78733",NA,"us","cigar","culver city"
"78734",NA,"us","rectangle","little rock"
"78735",NA,"us","sphere","crestwood"
"78736",NA,"ca","changing","scarborough (canada)"
"78737",NA,"us","triangle","saginaw"
"78738",NA,"us","circle","little rock"
"78739",NA,"us","fireball","meriden"
"78740",NA,"us","light","sullivan"
"78741",NA,"us","other","cloverdale"
"78742",NA,"us",NA,"st. paul"
"78743",NA,"us","teardrop","hightstown"
"78744",NA,"us","light","east machias"
"78745",NA,"us","triangle","williston"
"78746",NA,"us","light","waterloo"
"78747",NA,NA,"unknown","vilivere (estonia)"
"78748",NA,NA,"light","anthem"
"78749",NA,"us","sphere","hanover"
"78750",NA,"us","light","lindenhurst"
"78751",NA,"us","sphere","petaluma"
"78752",NA,"us","fireball","dedham"
"78753",NA,"us","triangle","cloquet"
"78754",NA,"us","disk","philadelphia"
"78755",NA,NA,"cylinder","cuernavaca (mexico)"
"78756",NA,"us","triangle","bohemia"
"78757",NA,"us","cigar","mesa"
"78758",NA,"us","light","lake in the hills"
"78759",NA,"us","formation","villa hills"
"78760",NA,"us","triangle","fort collins"
"78761",NA,"us","light","union"
"78762",NA,NA,"cross","hilversum (the netherlands)"
"78763",NA,"us",NA,"new york city (brooklyn)"
"78764",NA,"us","changing","gurnee"
"78765",NA,"us","circle","montauk (town of east hampton)"
"78766",NA,"us","cigar","escondido"
"78767",NA,"us","flash","scottsbluff"
"78768",NA,"ca","light","toronto (canada)"
"78769",NA,"us","light","leeds"
"78770",NA,"us","light","tuscaloosa"
"78771",NA,"us","oval","minneapolis"
"78772",NA,"us","other","missoula"
"78773",NA,"us","light","iron mountain"
"78774",NA,"us","cigar","yankeetown"
"78775",NA,"us","sphere","franklin"
"78776",NA,"ca","sphere","orleans (canada)"
"78777",NA,"us","light","escondido"
"78778",NA,"us","triangle","bryan"
"78779",NA,NA,"cigar","matawatchan (canada)"
"78780",NA,"us","chevron","burlingame"
"78781",NA,"us","triangle","marietta"
"78782",NA,"us","light","new york city (queens)"
"78783",NA,"us","diamond","middlefield"
"78784",NA,"us","rectangle","sacramento"
"78785",NA,"us","disk","house springs"
"78786",NA,NA,NA,NA
"78787",NA,NA,NA,NA
"78788",NA,"us","triangle","ardmore"
"78789",NA,"us","light","rock springs"
"78790",NA,"us","light","hooks"
"78791",NA,"us","fireball","trenton"
"78792",NA,NA,"cigar","idaho/utah border"
"78793",NA,"us","triangle","sun valley"
"78794",NA,NA,"light","industry"
"78795",NA,"us","other","mount sinai"
"78796",NA,NA,"fireball","arima (trinidad)"
"78797",NA,"us","fireball","montauk"
"78798",NA,"ca","light","rothesay (canada)"
"78799",NA,"us","other","lynchburg"
"78800",NA,"ca","oval","port elgin (canada)"
"78801",NA,"us","light","castro valley"
"78802",NA,"us","diamond","lily"
"78803",NA,"us","circle","louisburg"
"78804",NA,"us","unknown","hazelton"
"78805",NA,"us","fireball","montauk"
"78806",NA,"ca","teardrop","st. andrews (canada)"
"78807",NA,"us","light","doylestown"
"78808",NA,"us","other","raleigh"
"78809",NA,"us",NA,"collingswood"
"78810",NA,"us","fireball","madison"
"78811",NA,"us","light","reno"
"78812",NA,"us","light","palmyra"
"78813",NA,"us","disk","houston"
"78814",NA,"us","cigar","denair"
"78815",NA,"us","cigar","carlsbad"
"78816",NA,"us","rectangle","yelm"
"78817",NA,NA,"flash","mannington/salem"
"78818",NA,"us","oval","durham"
"78819",NA,"us","fireball","newburgh"
"78820",NA,"us","formation","monroe"
"78821",NA,NA,"triangle","west valley city"
"78822",NA,"us","cigar","spring hill"
"78823",NA,"us","fireball","st. george"
"78824",NA,"us","sphere","burnsville"
"78825",NA,"us","fireball","longwood"
"78826",NA,"us","circle","villa park"
"78827",NA,"us","triangle","provincetown"
"78828",NA,"us","unknown","amsterdam"
"78829",NA,"us","light","mckees rocks"
"78830",NA,"us","triangle","charleston"
"78831",NA,"us","light","albuquerque (southeast)"
"78832",NA,"us","flash","fairview heights"
"78833",NA,NA,"circle","oakhill"
"78834",NA,"us","circle","murfreesboro"
"78835",NA,NA,"circle","beloit township"
"78836",NA,"us","oval","gilbert"
"78837",NA,"us","other","eagle creek"
"78838",NA,"us","light","mt. airy"
"78839",NA,"us","changing","glendale"
"78840",NA,"us","rectangle","mukwonago"
"78841",NA,"us","fireball","lake grove"
"78842",NA,"us","triangle","milford"
"78843",NA,"us","light","fish lake"
"78844",NA,"us","formation","elk mills"
"78845",NA,"us","light","lake geneva (near)"
"78846",NA,"us","fireball","mentor"
"78847",NA,"us","light","glenville"
"78848",NA,NA,"light","grand traverse county"
"78849",NA,"us","changing","mukwonago"
"78850",NA,"us","triangle","smithtown"
"78851",NA,"us","circle","south lincoln"
"78852",NA,"us","oval","westlake"
"78853",NA,"us","circle","fort atkinson"
"78854",NA,"us","light","oakland"
"78855",NA,"ca","light","bowmanville (canada)"
"78856",NA,"us","light","lenexa"
"78857",NA,NA,"circle","spruce grove (canada"
"78858",NA,"us","circle","fairmont"
"78859",NA,"us","fireball","grayslake"
"78860",NA,NA,NA,"windsor"
"78861",NA,"ca","unknown","campbell river (canada)"
"78862",NA,NA,"other","arden"
"78863",NA,"us","teardrop","ingleside"
"78864",NA,"us","other","kingston"
"78865",NA,"us","fireball","hillsboro"
"78866",NA,"us","circle","phoenix"
"78867",NA,"us","rectangle","danbury"
"78868",NA,"us","light","beavercreek"
"78869",NA,"us","unknown","loganville"
"78870",NA,"us","disk","orem"
"78871",NA,NA,"disk","takoma"
"78872",NA,"us","disk","vandalia"
"78873",NA,NA,"fireball","san clemente/san juan capistrano"
"78874",NA,NA,"disk","calgary (calgary)"
"78875",NA,NA,"changing","bagsv&aelig;rd (denmark)"
"78876",NA,"us","sphere","san antonio"
"78877",NA,"us","oval","irvington"
"78878",NA,"de","unknown","schwetzingen (germany)"
"78879",NA,"us","cylinder","coldwater"
"78880",NA,"us","triangle","corpus christi"
"78881",NA,"us",NA,"aurora"
"78882",NA,"us","sphere","overton"
"78883",NA,"gb","disk","darvel (uk/scotland)"
"78884",NA,"us","cylinder","st. louis"
"78885",NA,"us","light","palm springs (cathedral city)"
"78886",NA,"us","light","bakersville"
"78887",NA,"us","other","sand springs (15-20mi. e/se of)"
"78888",NA,"us","changing","salem"
"78889",NA,"us","unknown","midland"
"78890",NA,"us","light","el paso"
"78891",NA,"us","fireball","el paso"
"78892",NA,"us","light","portland"
"78893",NA,NA,"light","bishop auckland&#44 durham (uk/england)"
"78894",NA,"us",NA,"salem"
"78895",NA,"us","disk","beaverton"
"78896",NA,"us","light","cockeysville"
"78897",NA,"us","light","madison"
"78898",NA,"us","light","lesage (near)"
"78899",NA,"us","unknown","blue ridge summit (area)"
"78900",NA,"ca","cigar","delta (canada)"
"78901",NA,"us","disk","kirkland"
"78902",NA,"us","disk","vancouver"
"78903",NA,NA,"disk","georgia (off the coast of)"
"78904",NA,"us","disk","libby"
"78905",NA,"us","circle","chandler"
"78906",NA,"us","light","surprise"
"78907",NA,"us","unknown","chatsworth"
"78908",NA,"us","other","pierceton"
"78909",NA,"us","flash","valley city"
"78910",NA,"us","circle","bridgeport"
"78911",NA,"us","fireball","las vegas"
"78912",NA,NA,"sphere","marathon key"
"78913",NA,"us","cylinder","red bluff"
"78914",NA,NA,"unknown","mt. baker national forest"
"78915",NA,"us","light","mercer"
"78916",NA,"us","light","ontario"
"78917",NA,"us","circle","beaverton"
"78918",NA,"us","cigar","tempe"
"78919",NA,"us","unknown","chehalis"
"78920",NA,"us","circle","woodinville"
"78921",NA,"us","oval","jupiter"
"78922",NA,"us","unknown","oconto falls"
"78923",NA,NA,"light","bloomfield (canada)"
"78924",NA,"us","light","portland"
"78925",NA,"us","formation","chula vista"
"78926",NA,"us","triangle","aurora"
"78927",NA,"gb","light","morecambe (uk/england)"
"78928",NA,"ca","circle","toronto (canada)"
"78929",NA,"us","light","churchville"
"78930",NA,"us","light","lansing"
"78931",NA,"us","other","bowleys quarters"
"78932",NA,"us","unknown","whittier"
"78933",NA,"us","light","portland"
"78934",NA,"us","circle","florence"
"78935",NA,"us","light","papillion"
"78936",NA,"us","light","sullivan"
"78937",NA,NA,NA,"allahbad (india)"
"78938",NA,"us","circle","burleson"
"78939",NA,"us","other","fridley"
"78940",NA,NA,"chevron","tuscon"
"78941",NA,"us","triangle","raymore"
"78942",NA,NA,"other","in-flight (midwestern u. s.))"
"78943",NA,"us","egg","oceanside"
"78944",NA,"us","disk","ararat"
"78945",NA,"gb","sphere","london (uk/england)"
"78946",NA,"ca","circle","kelowna (canada)"
"78947",NA,"us","formation","placerville"
"78948",NA,"us","light","porum"
"78949",NA,"us","formation","joshua tree"
"78950",NA,"us","light","pollock"
"78951",NA,"us","fireball","jackson"
"78952",NA,"us","light","long beach"
"78953",NA,"us","light","manville"
"78954",NA,"us","light","toledo"
"78955",NA,"us","light","kirkland"
"78956",NA,"gb","light","kent (uk/england)"
"78957",NA,"us","cylinder","santa fe"
"78958",NA,"us","flash","west sacramento"
"78959",NA,"us","light","tempe"
"78960",NA,"us","changing","camarillo"
"78961",NA,"us","changing","camarillo"
"78962",NA,"us","changing","stockbridge"
"78963",NA,"us","sphere","albuquerque (20 miles east of)"
"78964",NA,"us","sphere","mojave"
"78965",NA,NA,"disk","pauma"
"78966",NA,NA,"light","jammu (india)"
"78967",NA,"us","disk","cape may"
"78968",NA,"gb","chevron","middlesbrough (uk/england)"
"78969",NA,"us","triangle","bulls gap"
"78970",NA,"gb","circle","london (uk/england)"
"78971",NA,"ca","other","port alberni (canada)"
"78972",NA,"us","light","cottonwood"
"78973",NA,"us","light","grayson"
"78974",NA,"us","triangle","belvidere"
"78975",NA,NA,"light","george (at gorge amphitheater"
"78976",NA,"us","light","george"
"78977",NA,"us","fireball","south pasadena"
"78978",NA,"us","unknown","eldorado"
"78979",NA,"us","light","franklin"
"78980",NA,"us","light","norwood"
"78981",NA,"us","teardrop","carbondale"
"78982",NA,NA,"sphere","tecoman (mexico)"
"78983",NA,"ca","formation","whitehorse (canada)"
"78984",NA,"us","other","bennington"
"78985",NA,"us","light","la porte"
"78986",NA,"us","cigar","frisco"
"78987",NA,"us","light","clovis"
"78988",NA,"us","teardrop","kalispell"
"78989",NA,"us","light","riverside"
"78990",NA,"us","triangle","princeton"
"78991",NA,"us","formation","blandon"
"78992",NA,"us","circle","buffalo"
"78993",NA,"us","light","medina"
"78994",NA,"us","triangle","arizona city"
"78995",NA,"us","fireball","bethlehem"
"78996",NA,"us","light","canyon lake"
"78997",NA,"us","fireball","orondo (near)"
"78998",NA,"us","circle","clatskanie"
"78999",NA,"us","unknown","clinton"
"79000",NA,"us","cylinder","sunriver"
"79001",NA,"us","cigar","bellingham"
"79002",NA,"us","disk","sioux city"
"79003",NA,"us","fireball","virginia beach"
"79004",NA,"us","teardrop","baltimore"
"79005",NA,"us","teardrop","baltimore"
"79006",NA,"us","oval","baltimore"
"79007",NA,"us","light","denver"
"79008",NA,"us","flash","frenchtown"
"79009",NA,"us","oval","long beach"
"79010",NA,"us","fireball","milford"
"79011",NA,"gb","oval","north yorkshire (uk/england)"
"79012",NA,"us","cigar","scotch plains"
"79013",NA,"us","unknown","tampa"
"79014",NA,"us","sphere","baltimore"
"79015",NA,"us","sphere","vienna"
"79016",NA,"us","changing","henderson"
"79017",NA,"us","light","riverside"
"79018",NA,"us","triangle","winfield"
"79019",NA,"us","circle","sterling heights"
"79020",NA,"us","light","haltom city"
"79021",NA,"us","triangle","tomball"
"79022",NA,"ca","triangle","brantford (canada)"
"79023",NA,"us","circle","keaau"
"79024",NA,"us","sphere","orlando"
"79025",NA,"us","other","kenosha"
"79026",NA,"us","fireball","powell"
"79027",NA,NA,"light","ocean isle"
"79028",NA,"us","sphere","east dennis"
"79029",NA,"us","light","centralia"
"79030",NA,"us","light","mukwonago"
"79031",NA,"us","triangle","anacortes"
"79032",NA,"us","unknown","albuquerque"
"79033",NA,"us","rectangle","victoria"
"79034",NA,"us","unknown","hanover"
"79035",NA,"us","fireball","phoenix"
"79036",NA,"us","fireball","long beach"
"79037",NA,"us","changing","boston"
"79038",NA,"ca","circle","toronto (canada)"
"79039",NA,"us","fireball","osage beach"
"79040",NA,"us","circle","erin"
"79041",NA,"ca","circle","north bay (canada)"
"79042",NA,"us","light","silver city"
"79043",NA,NA,"oval","naval weapons base fallbrook"
"79044",NA,"us","unknown","royal palm beach"
"79045",NA,NA,"formation","terre haute outskirts"
"79046",NA,"us","light","grand haven"
"79047",NA,"us","formation","ankeny"
"79048",NA,"us","light","south point"
"79049",NA,"us","triangle","san antonio"
"79050",NA,"us","sphere","fort collins"
"79051",NA,"us","disk","alexandria"
"79052",NA,"us","circle","teterboro"
"79053",NA,"us","light","fredericksburg"
"79054",NA,"us","formation","ocean isle beach"
"79055",NA,"us","unknown","arcata"
"79056",NA,"us","oval","eagle pass"
"79057",NA,"us","formation","hatteras"
"79058",NA,"us","unknown","mount shasta"
"79059",NA,"us","light","wheeling"
"79060",NA,NA,"sphere","albert lake"
"79061",NA,"us","triangle","nampa"
"79062",NA,"us","chevron","key largo"
"79063",NA,"us","sphere","lakeview"
"79064",NA,"us","changing","missoula"
"79065",NA,"us","unknown","farmington"
"79066",NA,"us","chevron","murray"
"79067",NA,"au","triangle","west wyalong (australia)"
"79068",NA,"us","disk","eaton rapids"
"79069",NA,NA,"sphere","lundbreck (canada)"
"79070",NA,NA,"cigar","port st. lucie"
"79071",NA,"us","unknown","detroit"
"79072",NA,"us","circle","bayonne"
"79073",NA,"us","fireball","kihei"
"79074",NA,"ca","sphere","barrie (canada)"
"79075",NA,"us","light","san diego"
"79076",NA,"us","light","san diego"
"79077",NA,"us","cigar","simpsonville"
"79078",NA,"us","light","seattle"
"79079",NA,"us","fireball","roswell"
"79080",NA,"us","oval","renton"
"79081",NA,"us","fireball","goshen"
"79082",NA,"us","fireball","binghamton"
"79083",NA,"us","circle","new bern"
"79084",NA,"us","circle","bowling green"
"79085",NA,"us","fireball","lyndhurst"
"79086",NA,"us","light","issaquah"
"79087",NA,"us","oval","hackettstown"
"79088",NA,"us","fireball","loxahatchee"
"79089",NA,"ca","flash","the pas (canada)"
"79090",NA,"us","fireball","madison"
"79091",NA,"ca","unknown","maple ridge (canada)"
"79092",NA,"us","fireball","toledo"
"79093",NA,NA,"unknown","suffolk"
"79094",NA,"us","light","deer park"
"79095",NA,"us","cone","panoche (near; on i-5)"
"79096",NA,"us","disk","shelby"
"79097",NA,NA,"light","forward township"
"79098",NA,"us","diamond","hastings"
"79099",NA,"ca","disk","winnipeg (canada)"
"79100",NA,NA,"cigar","yangon (myanmar)"
"79101",NA,"us","circle","voorheesville"
"79102",NA,"us","circle","pittsburgh"
"79103",NA,NA,"changing","lee&#39s summit"
"79104",NA,"us","circle","dyersville"
"79105",NA,"us","other","grapeview"
"79106",NA,"us","sphere","mesa"
"79107",NA,"us","fireball","new york city (bronx)"
"79108",NA,"us","other","san diego"
"79109",NA,"us","cylinder","medina"
"79110",NA,"us","sphere","indian trail"
"79111",NA,"ca","rectangle","cheadle (canada)"
"79112",NA,"us","fireball","madison"
"79113",NA,"us","light","asheville"
"79114",NA,"us","fireball","cayucos"
"79115",NA,"us","light","grenada"
"79116",NA,"us","light","las vegas"
"79117",NA,"us","changing","oak harbor"
"79118",NA,"us","fireball","hoffman estates"
"79119",NA,"us","fireball","woonsocket"
"79120",NA,"us","light","fresno"
"79121",NA,"us","light","monrovia"
"79122",NA,"us","sphere","bangor"
"79123",NA,"us","light","new richmond"
"79124",NA,"us","fireball","san jose"
"79125",NA,"us","cylinder","cedar rapids"
"79126",NA,"us","fireball","port clinton"
"79127",NA,NA,"fireball","bainbridge/ port deposit"
"79128",NA,NA,"cigar","karangaroa (new zealand)"
"79129",NA,"us","circle","boston"
"79130",NA,"us","light","high island"
"79131",NA,"us","disk","bristolville"
"79132",NA,"ca","other","scarborough (canada)"
"79133",NA,"us",NA,"harrisonburg"
"79134",NA,NA,"light","fort collins"
"79135",NA,"us","circle","newell"
"79136",NA,"us","chevron","lahaina"
"79137",NA,"us","light","salt lake city"
"79138",NA,"us","circle","opp"
"79139",NA,"us","sphere","sedona"
"79140",NA,"us",NA,"hazel dell"
"79141",NA,"us",NA,"bellevue"
"79142",NA,"us",NA,"lynnwood"
"79143",NA,"us",NA,"vancouver"
"79144",NA,"us",NA,"shelton"
"79145",NA,"us","rectangle","nashua"
"79146",NA,"us",NA,"sacramento"
"79147",NA,NA,NA,"crescent lake"
"79148",NA,"us",NA,"santa rosa"
"79149",NA,"us",NA,"bothell"
"79150",NA,"us","oval","knoxville"
"79151",NA,"us","triangle","pottstown"
"79152",NA,"ca","oval","calgary (canada)"
"79153",NA,NA,"formation","camp ripley (rural&#44 just west of)"
